dt,register_dt,user_id,user_grade,playmode_cycle,playmode_type,playmode_cnt,sum_play_seconds
2023-05-14,2023-05-14,b21d7e206db24ab4a244a0fa5155ae74,Unknown,0,1,1,342.0
2023-05-14,2023-05-14,f0240de1530941bba458430d02e135ca,Unknown,0,1,1,361.0
2023-05-14,2023-05-14,4ad91649c75d43068b7882c8749b2d4c,Unknown,0,1,1,166.0
2023-05-14,2023-05-14,7bc8266c951948cab2e59cd0f7ae82fc,Unknown,0,1,1,213.0
2023-05-14,2023-05-14,662fc0e5ede64eff908c4aada5521755,Unknown,0,1,1,239.0
2023-05-14,2023-05-14,31bf56ac6753474a9cee0e840414ef12,Unknown,0,1,1,241.0
2023-05-14,2023-05-14,618e4fb57e1245d18ce210d875c5f768,Unknown,0,1,1,277.0
2023-05-14,2023-05-14,94748c68f501411ab43fb3aa0667d052,Unknown,0,1,1,275.0
2023-05-14,2023-05-14,2767daa62e8a401581f8731a762b26c4,Unknown,0,1,1,198.0
2023-05-14,2023-05-14,34cfdcaad97448bc87ed0961f7b3282f,Unknown,0,1,1,340.0
2023-05-14,2023-05-14,56c3a3d2865b4ab1883e13ab3ee259f4,Unknown,0,1,1,346.0
2023-05-14,2023-05-14,21679c1c76874a6eb9a695b0b684d1da,Unknown,0,1,1,225.0
2023-05-14,2023-05-14,72b59c0b70124e06a448ac6c2d247e07,Unknown,0,1,1,281.0
2023-05-14,2023-05-14,b470b3d066dc40db8649645c6a053fa1,Unknown,0,1,1,233.0
2023-05-14,2023-05-14,2c61fa94468049eca65d7e07a1bbafe2,Unknown,0,1,1,234.0
2023-05-14,2023-05-14,eb0941ea99af4e808bef38b845f93a4c,Unknown,0,1,1,153.0
2023-05-14,2023-05-14,b95e92fd3f87489bb5aef4ce9ac7e25c,Unknown,0,1,1,352.0
2023-05-14,2023-05-14,dabb3bf8aa7046949083305ce7edad05,Unknown,0,1,1,210.0
2023-05-14,2023-05-14,cd0e4e547733475b933ca16fa3a26548,Unknown,0,1,1,337.0
2023-05-14,2023-05-14,410da6baaa3c4d4fb48d8b6e6f448dbb,Unknown,0,1,1,190.0
2023-05-14,2023-05-14,5eb3eed5911e423f9fe640a488e41c79,Unknown,0,1,1,343.0
2023-05-14,2023-05-14,b49ddda0041f4eab906c2676b141e092,Unknown,0,1,1,205.0
2023-05-14,2023-05-14,d094106234004f9e8028f37256a4f951,Unknown,0,1,1,211.0
2023-05-14,2023-05-14,da374c4c1bc44bf184460c006f129ff8,Unknown,0,1,1,318.0
2023-05-14,2023-05-14,a7852d3369cb468b8f5562086878c121,Unknown,0,1,1,327.0
2023-05-14,2023-05-14,bce54f1733444872aa9ad179ed73c023,Unknown,0,1,1,271.0
2023-05-14,2023-05-14,94e0bca59ec04a4e9cebd4d6463238a6,Unknown,0,1,1,173.0
2023-05-14,2023-05-14,d4d2f442220d44909ff3952ab69b3d77,Unknown,0,1,1,340.0
2023-05-14,2023-05-14,5fa2ecb89e754f9e93c72095c2dcc254,Unknown,0,1,1,209.0
2023-05-14,2023-05-14,d3e550d783c544679354d72dbc13f671,Unknown,0,1,1,213.0
2023-05-14,2023-05-14,ae4a9dea7d6d46639c947e65aee1dd74,Unknown,0,1,1,239.0
2023-05-14,2023-05-14,748e7807079e4fbabcf705ea9f4009ab,Unknown,0,1,1,313.0
2023-05-14,2023-05-14,fedc36e4d287480f9ca141026a15e5fd,Unknown,0,1,1,294.0
2023-05-14,2023-05-14,d5b5bec6800a4a9db5703302214f4613,Unknown,0,1,1,297.0
2023-05-14,2023-05-14,2dcbeffd6d2b4be8a26e9182e42b69c5,Unknown,0,1,1,162.0
2023-05-14,2023-05-14,8ca268e67bf74265b9c1ddabc7f16909,Unknown,0,1,1,288.0
2023-05-14,2023-05-14,1d0f24b98c284677aa02d22d0e0a3ec5,Unknown,0,1,1,335.0
2023-05-14,2023-05-14,66a3aa9997b84d0388f70d318ac557b4,Unknown,0,1,1,220.0
2023-05-14,2023-05-14,dab483a139bd4ce0ba4fd78d912df08b,Unknown,0,1,1,380.0
2023-05-14,2023-05-14,42bcb6f2ceb042be8418b57968ae8ddf,Unknown,0,1,1,230.0
2023-05-14,2023-05-14,d96820141e704a0c9a64f5d036c3fd5e,Unknown,0,1,1,277.0
2023-05-14,2023-05-14,029407c4b707461e9610f0434a106a6b,Unknown,0,1,1,256.0
2023-05-14,2023-05-14,6d0a58b438d146b281ba5f546fb1eb78,Unknown,0,1,1,131.0
2023-05-14,2023-05-14,2a0c441f4f6648dd8062c1068092f26a,Unknown,0,1,1,230.0
2023-05-14,2023-05-14,231c368d9d4446af8a409a795af41c3e,Unknown,0,1,1,166.0
2023-05-14,2023-05-14,7646ff0f59844cadbb8e8d849ddf7c2f,Unknown,0,1,2,453.0
2023-05-14,2023-05-14,eed55773f38e436c8993519a6a1e39e1,Unknown,0,1,2,523.0
2023-05-14,2023-05-14,a06b6ad1e63c4153ba2efe2bb8dfe238,Unknown,0,1,2,429.0
2023-05-14,2023-05-14,1bdc4d0c29f24de3ab6bc52f5b93870f,Unknown,0,1,2,466.0
2023-05-14,2023-05-14,740842ec65d84f36be5bb6aee1d1a502,Unknown,0,1,2,539.0
2023-05-14,2023-05-14,c9cda64fb50143a7bf5d26f9c5dbb810,Unknown,0,1,2,387.0
2023-05-14,2023-05-14,8f663a65bc554fcab31c6e74657c6cca,Unknown,0,1,2,350.0
2023-05-14,2023-05-14,4dc9f406f5984cf39c11af8995e4106b,Unknown,0,1,2,640.0
2023-05-14,2023-05-14,62334bb66de249be8af7958338572b4b,Unknown,0,1,2,495.0
2023-05-14,2023-05-14,6890fd6da503403488a51bc1adadab06,Unknown,0,1,2,375.0
2023-05-14,2023-05-14,e27624f33a7c4bca966a022eb1246c0b,Unknown,0,1,2,491.0
2023-05-14,2023-05-14,1eb7ed9d12a3405399d13cb66aa23dc0,Unknown,0,1,2,483.0
2023-05-14,2023-05-14,2c2e5862a9384e8688c9ef94f159cc9d,Unknown,0,1,2,560.0
2023-05-14,2023-05-14,9e11af04ecdf45519167d8b878735ccd,Unknown,0,1,2,483.0
2023-05-14,2023-05-14,cb6f54aafa2b4353b256a2aae3c90b2a,Unknown,0,1,2,719.0
2023-05-14,2023-05-14,e24380331c2041f8a7ccc86adbda9d98,Unknown,0,1,2,660.0
2023-05-14,2023-05-14,bc5dab0b007e4141890bc4c57f91e4a6,Unknown,0,1,2,333.0
2023-05-14,2023-05-14,cb53a0a72b3f4c5baa20e2ca08aa24fb,Unknown,0,1,2,495.0
2023-05-14,2023-05-14,da9a644cedeb4f3aaf44ed4f8007a7fb,Unknown,0,1,2,487.0
2023-05-14,2023-05-14,43196cef09cf4f87bf8f112b292eae93,Unknown,0,1,2,490.0
2023-05-14,2023-05-14,33261a0b5493419c94650455f7e9131c,Unknown,0,1,2,584.0
2023-05-14,2023-05-14,cc414eb83aba4926a0521f39a5006c12,Unknown,0,1,2,530.0
2023-05-14,2023-05-14,a3c12be5110141cba50b3678700bc6f7,Unknown,0,1,2,511.0
2023-05-14,2023-05-14,98b31776c041476aa289052d42d71849,Unknown,0,1,2,421.0
2023-05-14,2023-05-14,79b551962e0745bf9732ef254a5cef48,Unknown,0,1,2,386.0
2023-05-14,2023-05-14,1b7c3a4a959a46faa0335d76c44188a6,Unknown,0,1,2,516.0
2023-05-14,2023-05-14,d3a213417c0144849a750ef89dc48f74,Unknown,0,1,2,611.0
2023-05-14,2023-05-14,0badbf0419bc4bfe9f630fbb7b418d36,Unknown,0,1,2,579.0
2023-05-14,2023-05-14,b88a566bf42842158c794db3b29e8470,Unknown,0,1,2,629.0
2023-05-14,2023-05-14,d5cdab6e61044e1c9744924106308eac,Unknown,0,1,2,358.0
2023-05-14,2023-05-14,1d2ae5197e7848bab2f68c48cb8aab79,Unknown,0,1,2,609.0
2023-05-14,2023-05-14,87a4d645c07f41de8a5f2c148f6290d8,Unknown,0,1,3,720.0
2023-05-14,2023-05-14,85e1521db7d24cc09f2810eed7a29881,Unknown,0,1,3,651.0
2023-05-14,2023-05-14,d548dbc968c94daeab717f1feb339471,Unknown,0,1,3,926.0
2023-05-14,2023-05-14,3fce348573c747fa8b86a96339ef2daf,Unknown,0,1,3,698.0
2023-05-14,2023-05-14,c4ca5172082f4f4e8b7ec2c05e5188ee,Unknown,0,1,3,571.0
2023-05-14,2023-05-14,9e86a14b623c4480b3c7ba7ab3c92c3f,Unknown,0,1,3,814.0
2023-05-14,2023-05-14,7ce6eb549f154b5f9cede641cb715c0f,Unknown,0,1,3,590.0
2023-05-14,2023-05-14,96fd7c7ce6e6421a8634aff71431dc1a,Unknown,0,1,3,808.0
2023-05-14,2023-05-14,e486c39e53fa4dec925aa6a26a0511a1,Unknown,0,1,3,728.0
2023-05-14,2023-05-14,37e0abddb84b414bafc2f29b23459003,Unknown,0,1,3,807.0
2023-05-14,2023-05-14,3bb8b3af1e0b4dfb8e8ef0238da8c3a9,Unknown,0,1,3,720.0
2023-05-14,2023-05-14,ac4247f7e42d4fd5b7cc6d70aee83ecc,Unknown,0,1,3,670.0
2023-05-14,2023-05-14,410ad74e6c6f46be8c5085bf5038f277,Unknown,0,1,3,807.0
2023-05-14,2023-05-14,5bff032ee400421fa381dd19a5beb05a,Unknown,0,1,3,739.0
2023-05-14,2023-05-14,07498129480d42ccaefc38c3eb6aec4a,Unknown,0,1,3,722.0
2023-05-14,2023-05-14,cdb7659674cc46c0bc2eb295d7f36da3,Unknown,0,1,3,988.0
2023-05-14,2023-05-14,0c684362e32643ff9ab41ff1f2f5a23b,Unknown,0,1,3,730.0
2023-05-14,2023-05-14,68aa6c3d6da04c7c91a9b2694acbb05c,Unknown,0,1,3,895.0
2023-05-14,2023-05-14,e43d6ae3dde041e4954275265ca5810e,Unknown,0,1,3,838.0
2023-05-14,2023-05-14,0035fab1420d44959ebdc1ee09ed2867,Unknown,0,1,3,799.0
2023-05-14,2023-05-14,24932854cb124876adec726250c41a41,Unknown,0,1,3,660.0
2023-05-14,2023-05-14,3accd1b8130a466cb6a5ac4f410463ae,Unknown,0,1,3,626.0
2023-05-14,2023-05-14,a8883c3d286c409a8366810342d41ad5,Unknown,0,1,3,833.0
2023-05-14,2023-05-14,619a9c196a8942e1b14628af32dde75a,Unknown,0,1,3,615.0
2023-05-14,2023-05-14,442e0c3b4f204bbbb393f8ee6ccb6252,Unknown,0,1,3,711.0
2023-05-14,2023-05-14,a0fea7a062c249948da752dd5e0a3eb7,Unknown,0,1,3,867.0
2023-05-14,2023-05-14,4ad42b5c502b43e6bdebd2d53787dfa5,Unknown,0,1,4,767.0
2023-05-14,2023-05-14,e45f67a6260c4ea084a0a105459c636e,Unknown,0,1,4,764.0
2023-05-14,2023-05-14,49c380ebb4a847ed91953acf54f07c14,Unknown,0,1,4,971.0
2023-05-14,2023-05-14,9cfc785d5c1d4ab188404ef86318b317,Unknown,0,1,4,942.0
2023-05-14,2023-05-14,d76512d9bb294937bb41e921099e0d94,Unknown,0,1,4,909.0
2023-05-14,2023-05-14,b78852f98310432887392c5fa131eacb,Unknown,0,1,4,935.0
2023-05-14,2023-05-14,d322355395664aacaf50c974ad2a2ae7,Unknown,0,1,4,946.0
2023-05-14,2023-05-14,6fe9e8bad74a4e70a6803b4608fdd088,Unknown,0,1,4,816.0
2023-05-14,2023-05-14,33a6269eb253464ebba6608bb4a70f72,Unknown,0,1,4,987.0
2023-05-14,2023-05-14,28dfeccf146a4ad684829b7c98ddc0dc,Unknown,0,1,4,1052.0
2023-05-14,2023-05-14,9f93b08c085a4a67b746b07d7e066ef2,Unknown,0,1,4,987.0
2023-05-14,2023-05-14,d9ada800d28b4a19bc7afa70d0c9ce41,Unknown,0,1,4,897.0
2023-05-14,2023-05-14,5ff1ff035a8a4eb299826a76c9a90183,Unknown,0,1,4,809.0
2023-05-14,2023-05-14,eb113c9acdec43899295365efb647fcb,Unknown,0,1,4,1017.0
2023-05-14,2023-05-14,7bc6911f0c0140e697ac31795879979e,Unknown,0,1,4,1173.0
2023-05-14,2023-05-14,bf5c494e3e27426184f0f947762f130c,Unknown,0,1,5,1030.0
2023-05-14,2023-05-14,19d2842d69b54fc5b35aeb61aaeb6bc1,Unknown,0,1,5,1031.0
2023-05-14,2023-05-14,2aef4928c7c54b8b824747bad517a34b,Unknown,0,1,5,1134.0
2023-05-14,2023-05-14,77d7dbcf646b404eb86bccf5378ef8be,Unknown,0,1,5,1439.0
2023-05-14,2023-05-14,ec10c019f1614744a2220796cc8a36ea,Unknown,0,1,5,1083.0
2023-05-14,2023-05-14,b621f408492549cda3f4f013d69a9546,Unknown,0,1,5,1309.0
2023-05-14,2023-05-14,b4660b907cc74b108221d011d667bd0c,Unknown,0,1,5,1688.0
2023-05-14,2023-05-14,ecde77a19b75463b9109c9e7cc2b5b78,Unknown,0,1,5,1296.0
2023-05-14,2023-05-14,cf62e09bb45d4469b3768305fb81eb23,Unknown,0,1,5,1509.0
2023-05-14,2023-05-14,0382919f4d8c4e8ba3715f2e2f978e3b,Unknown,0,1,5,1197.0
2023-05-14,2023-05-14,acffbaf611c54e8d87275cdeda7883a2,Unknown,0,1,5,1497.0
2023-05-14,2023-05-14,8cb691d8cdc24f05b3698cf656a3b70d,Unknown,0,1,5,1042.0
2023-05-14,2023-05-14,c01df9fa029f4a37b5ccb5a5960c2e67,Unknown,0,1,5,1072.0
2023-05-14,2023-05-14,9f6ef50c23624e239b95c6892846d3ea,Unknown,0,1,5,1435.0
2023-05-14,2023-05-14,e3d9407c811d425e817409aecfe99c31,Unknown,0,1,5,1101.0
2023-05-14,2023-05-14,7e0d3635226144a791d4b870e861999c,Unknown,0,1,5,1360.0
2023-05-14,2023-05-14,4847855dd03f41378aa044d2c7eea52f,Unknown,0,1,5,857.0
2023-05-14,2023-05-14,b8d66995e7fd465e963db35b24d96133,Unknown,0,1,5,1285.0
2023-05-14,2023-05-14,5d7ed870345948edbd1ab3d7131d453d,Unknown,0,1,5,1162.0
2023-05-14,2023-05-14,71c4b869ba8d41beb5a12a324129b6de,Unknown,0,1,5,1426.0
2023-05-14,2023-05-14,6b3c16f6102a4f438b47ed748eb9a0a8,Unknown,0,1,5,1256.0
2023-05-14,2023-05-14,822216a550d74d73a85e8c78195f80a4,Unknown,0,1,5,1133.0
2023-05-14,2023-05-14,3798a9ad88c44ebbb66437ffb1ce6169,Unknown,0,1,5,1025.0
2023-05-14,2023-05-14,41fc41f71955420aa4a54a2530170618,Unknown,0,1,6,1315.0
2023-05-14,2023-05-14,ab25811ba53a443bae663154da1fa3db,Unknown,0,1,6,1228.0
2023-05-14,2023-05-14,ca8dbcc1c10a42e5a12398ddf6b1ee42,Unknown,0,1,6,1124.0
2023-05-14,2023-05-14,283607f650c645a6a15621c776745114,Unknown,0,1,6,1377.0
2023-05-14,2023-05-14,1abd2e0fcaac40d69e6b71823ba9ef86,Unknown,0,1,6,1144.0
2023-05-14,2023-05-14,ca14945b3d884ae5a226e34de7426e27,Unknown,0,1,6,1385.0
2023-05-14,2023-05-14,5daca178104942deab78f2705808f91b,Unknown,0,1,6,1612.0
2023-05-14,2023-05-14,72a298a6123e4b43b4893c7238f8f427,Unknown,0,1,6,1681.0
2023-05-14,2023-05-14,3092f6cd26d5414083a2f33b50350c05,Unknown,0,1,6,1710.0
2023-05-14,2023-05-14,cd0280e12ac14ba2b7287284efd63b65,Unknown,0,1,6,1403.0
2023-05-14,2023-05-14,180e25234fe5431bba332edc6372d42d,Unknown,0,1,6,1429.0
2023-05-14,2023-05-14,a9a74d88ba4448ae894f54f8e4619ae0,Unknown,0,1,7,1629.0
2023-05-14,2023-05-14,23e99b0cb81b410eba96394249a9ce61,Unknown,0,1,7,1513.0
2023-05-14,2023-05-14,33cc063287134c57bf9a1b26ad4479d8,Unknown,0,1,7,1693.0
2023-05-14,2023-05-14,6323eaa41f0946bb9bc9c1198ace061d,Unknown,0,1,7,1615.0
2023-05-14,2023-05-14,498078882c4e49969750255eea7c8f27,Unknown,0,1,8,2305.0
2023-05-14,2023-05-14,57a2765f4202409fb0bf93c7812dcf39,Unknown,0,1,8,1543.0
2023-05-14,2023-05-14,70858d3641e4436cb4cee44dc02fec1d,Unknown,0,1,8,2076.0
2023-05-14,2023-05-14,290130384a1c434bbd92158dbc350151,Unknown,0,1,8,1778.0
2023-05-14,2023-05-14,f07cc611a41d4beba28c6855fa92def4,Unknown,0,1,8,1683.0
2023-05-14,2023-05-14,ab86c5bd35bd41b6b95bd7183ad1e72c,Unknown,0,1,8,1880.0
2023-05-14,2023-05-14,601d7529bda044f2b95e419a71a4e8d7,Unknown,0,1,8,1991.0
2023-05-14,2023-05-14,235d8f9a7b1744bba7621881fcb1a1c1,Unknown,0,1,9,1932.0
2023-05-14,2023-05-14,85e2fc91586e4d1881a5f22d8b86066e,Unknown,0,1,9,1905.0
2023-05-14,2023-05-14,9b122b38993c4d8f80c3d26287e72882,Unknown,0,1,9,2403.0
2023-05-14,2023-05-14,0af8499c954f473596e26582cc34a981,Unknown,0,1,9,1785.0
2023-05-14,2023-05-14,9197551dc93a4fcf84576f1ffcc1a37a,Unknown,0,1,9,2473.0
2023-05-14,2023-05-14,21f2e3d0e5464d909295db5734a0e604,Unknown,0,1,9,2431.0
2023-05-14,2023-05-14,01cead4e92c84211b9f5739aed7c5a27,Unknown,0,1,10,2177.0
2023-05-14,2023-05-14,01e85aa685bd4eca855ee9be4ff47c73,Unknown,0,1,10,2870.0
2023-05-14,2023-05-14,c7b7b5ff20dd4bf8b433fe9f7780e79d,Unknown,0,1,11,2208.0
2023-05-14,2023-05-14,05e25511a84642f186065cad9f508d65,Unknown,0,1,12,2853.0
2023-05-14,2023-05-14,4f3e220a700d4662a8ed0a2951f21611,Unknown,0,1,12,2302.0
2023-05-14,2023-05-14,9509f45462db43249544058ea4ad51e9,Unknown,0,1,12,2372.0
2023-05-14,2023-05-14,d7a1558e7ddb48ce86f05b9ab6061183,Unknown,0,1,12,2636.0
2023-05-14,2023-05-14,0cac34579d1149828416e59b5537bbdc,Unknown,0,1,12,2447.0
2023-05-14,2023-05-14,bd475cc979e04965a1f372b5ba94644e,Unknown,0,1,13,3577.0
2023-05-14,2023-05-14,d73472ad794c4b77bce12fcbca34b170,Unknown,0,1,13,2491.0
2023-05-14,2023-05-14,97fb66de62684bc1904027213c48400d,Unknown,0,1,14,3065.0
2023-05-14,2023-05-14,7c3b3b779b774c08b630958544b66bda,Unknown,0,1,15,3139.0
2023-05-14,2023-05-14,2967632c9df64dbdb3aeadfe6cb2f3f0,Unknown,0,1,15,3137.0
2023-05-14,2023-05-14,c436909d63f746d1a77d0d99d78bfd25,Unknown,0,1,16,3702.0
2023-05-14,2023-05-14,df3e3d3ab8d94cf382ff62422b510e76,Unknown,0,1,16,4286.0
2023-05-14,2023-05-14,2ccc7e66b639468e8fcacec11306a943,Unknown,0,1,19,4732.0
2023-05-14,2023-05-14,e2bbbb21b0c742318c3a2db4ce8d10db,Unknown,0,1,19,4278.0
2023-05-14,2023-05-14,cfbdde4fbc5643d9ab980881d008e6e1,Unknown,0,1,19,4560.0
2023-05-14,2023-05-14,dff03e4b623c42629c223b3970d90f45,Unknown,0,1,21,5610.0
2023-05-14,2023-05-14,30669da260104bf0bba026317c18f0ea,Unknown,0,1,22,5192.0
2023-05-14,2023-05-14,2f21199b327b48c6b03691fac103749f,Unknown,0,1,23,5243.0
2023-05-14,2023-05-14,3b38f223dafc4b3287e01dec986e4d38,Unknown,0,1,25,6674.0
2023-05-14,2023-05-14,5ba853f48601480aa390bcb4fd54fef8,Unknown,0,1,26,7257.0
2023-05-14,2023-05-14,ecf257ea927d4d7fa1a5c9cdaead4b84,Unknown,0,1,26,5559.0
2023-05-14,2023-05-14,f6beaec1618646528114f8ac8b880391,Unknown,0,1,29,6216.0
2023-05-14,2023-05-14,2a158afefbea470fa4a6e8ff28675f2f,Unknown,0,1,30,6947.0
2023-05-14,2023-05-14,7898e1233fe748ebabf6f0b8f5d2c53d,Unknown,0,1,46,10068.0
2023-05-14,2023-05-14,8573ef9d513a4b508f660da116f65d36,Unknown,0,1,54,11815.0
2023-05-14,2023-05-14,56e5e976ffe94e0c8adead7ce729d482,Unknown,0,1,77,19642.0
2023-05-14,2023-05-14,27bb45ddb3df4763a714234bffad0e9e,Unknown,0,1,1,215.0
2023-05-23,2023-05-23,70eca3f26b5845c2aa2f993733686bc2,Bronze3,0,1,1,317.0
2023-05-23,2023-05-23,014cf41f38ab48c99a665f4320847476,Bronze3,0,1,1,378.0
2023-05-23,2023-05-23,f8d05f25bcec474cbf9c42af9ad1c6a1,Bronze3,0,1,1,367.0
2023-05-23,2023-05-23,59bcd31ca0a147379a753bf5f0556d6b,Bronze3,0,1,1,339.0
2023-05-23,2023-05-23,b04631c459bd466d8e4aeb07c7795023,Bronze3,0,1,1,286.0
2023-05-23,2023-05-23,0490aaf96a76445fabb2ef4f3ee0bcf3,Unknown,0,1,1,328.0
2023-05-23,2023-05-23,263fc40fff9746828da87511badb0c62,Unknown,0,1,1,222.0
2023-05-23,2023-05-23,1c8a0c0db96c446b93ca360fb5aaa271,Bronze3,0,1,1,153.0
2023-05-23,2023-05-23,f948564762f74f30aa1a3b1e734588b4,Bronze3,0,1,1,114.0
2023-05-23,2023-05-23,3c4cef2bac58486094aa0f3a87087719,Bronze3,0,1,1,198.0
2023-05-23,2023-05-23,ef98ed3a9dda4c37be70eeb18b776989,Bronze3,0,1,1,281.0
2023-05-23,2023-05-23,ac333df539114e4db912aea12fd4daf9,Unknown,0,1,1,286.0
2023-05-23,2023-05-23,980fd298f0c54fe9a847729f7c994029,Bronze3,0,1,1,315.0
2023-05-23,2023-05-23,17bfcbbfc8f34d8eadf23c097b5be087,Unknown,0,1,1,343.0
2023-05-23,2023-05-23,d1261c5b49d3424a8558925d8c68f8c5,Bronze3,0,1,1,173.0
2023-05-23,2023-05-23,0932911707534b51aee1257e7fedf988,Bronze3,0,1,1,271.0
2023-05-23,2023-05-23,513207bba5274376a0b3b715ffc33ba4,Bronze3,0,1,1,308.0
2023-05-23,2023-05-23,6bf1e23c79764f04bb6d1e6709be92f8,Unknown,0,1,1,232.0
2023-05-23,2023-05-23,474c990713a44225aea00bb83e2e7c05,Bronze3,0,1,1,327.0
2023-05-23,2023-05-23,84611cf752a94199b72a3d1fd16924fa,Unknown,0,1,1,432.0
2023-05-23,2023-05-23,055b8fdf1ac448e99fb89e5b700ecc3f,Bronze3,0,1,1,284.0
2023-05-23,2023-05-23,1fd329ef90164ad8992201aba1c52e96,Bronze3,0,1,1,200.0
2023-05-23,2023-05-23,a54f9cf4485c48d2bc0d272ec76039f1,Bronze3,0,1,1,511.0
2023-05-23,2023-05-23,a8f53af6ffda4741ba0881e225246eba,Unknown,0,1,1,325.0
2023-05-23,2023-05-23,cdab16741ea94f6e9de105bc991d582d,Unknown,0,1,1,274.0
2023-05-23,2023-05-23,c62dcf95d9b34c3da231175be655b35d,Bronze3,0,1,1,258.0
2023-05-23,2023-05-23,16d0e34b132e4529a23896c29ed09050,Unknown,0,1,1,204.0
2023-05-23,2023-05-23,cb98f061c54146cf96efa62eab6ab8a9,Bronze3,0,1,1,230.0
2023-05-23,2023-05-23,7d87e81ec853495db92a6386fdf48d3f,Unknown,0,1,1,369.0
2023-05-23,2023-05-23,8b8a420024734c9d88460777e8f022b3,Bronze3,0,1,1,259.0
2023-05-23,2023-05-23,db0a2f351e80424b883742314d0f2a84,Unknown,0,1,1,206.0
2023-05-23,2023-05-23,001e407347fb462c9a6ff8e1127add32,Bronze3,0,1,1,100.0
2023-05-23,2023-05-23,f1d0cc22dca44e8ca67136b0663feb7e,Bronze3,0,1,1,279.0
2023-05-23,2023-05-23,a649bccc272a438a91c43b8c7ea88815,Bronze3,0,1,1,243.0
2023-05-23,2023-05-23,29443cff4abf4336bbe76dd8423d22e2,Bronze3,0,1,1,346.0
2023-05-23,2023-05-23,03e5aab1255b4d5f8e1f27e3cf55b6dc,Bronze3,0,1,1,250.0
2023-05-23,2023-05-23,2f8fce33cc5745109e063c0b7a3beba7,Bronze3,0,1,1,188.0
2023-05-23,2023-05-23,94b40a5f98284fc28b597ea31a010057,Bronze3,0,1,1,217.0
2023-05-23,2023-05-23,d3eda9713c324c7098a359f8b6493e39,Bronze3,0,1,1,314.0
2023-05-23,2023-05-23,0963ccb125634d1ca6c482329380a60f,Bronze3,0,1,1,222.0
2023-05-23,2023-05-23,ff543f3d31fe45b59a61a37017e3bc26,Bronze3,0,1,1,272.0
2023-05-23,2023-05-23,12b0edb841ad47fb9430c0ab7a379974,Unknown,0,1,1,329.0
2023-05-23,2023-05-23,7ef5dc4d446c45caa95748cfb27c4603,Unknown,0,1,1,246.0
2023-05-23,2023-05-23,af1dec061b684c9e838f57dbcba6703e,Bronze3,0,1,1,191.0
2023-05-23,2023-05-23,979b460b33884534ac8b9e1abb3f5a8f,Unknown,0,1,1,207.0
2023-05-23,2023-05-23,97de09f1a0b14a6783df98d6c08c690f,Bronze3,0,1,1,315.0
2023-05-23,2023-05-23,3388e7675263448ba6519ba705b39863,Bronze3,0,1,1,226.0
2023-05-23,2023-05-23,fc97407fc5434f04a0f01a32c3248d1d,Unknown,0,1,1,96.0
2023-05-23,2023-05-23,77c9755df5284c0ba9d33765d5fd2585,Bronze3,0,1,1,211.0
2023-05-23,2023-05-23,220fefc6abbc496fa7c34426ad28516f,Unknown,0,1,1,323.0
2023-05-23,2023-05-23,4dc58abd6c124907bd072e45692b6110,Bronze3,0,1,1,264.0
2023-05-23,2023-05-23,289ef995f3ae49e1be7af48bc0772a64,Bronze3,0,1,1,202.0
