dt,register_dt,user_id,user_grade,playmode_cycle,playmode_type,playmode_cnt,sum_play_seconds
2023-05-23,2023-05-23,4a3e7f619c6143a0b4f3075c14e380ae,Bronze3,0,1,1,232.0
2023-05-23,2023-05-23,195c96f2861c4169941778de196c4991,Bronze3,0,1,1,340.0
2023-05-23,2023-05-23,b53e70b3262b4ea59222356b69321d12,Bronze3,0,1,1,217.0
2023-05-23,2023-05-23,3ba3247205f74741b320164dffa62f5e,Bronze3,0,1,1,180.0
2023-05-23,2023-05-23,54623cb3e5e44639ba5341aff380fc09,Bronze3,0,1,1,135.0
2023-05-23,2023-05-23,011644bafb794c33ab6da86e11db5d24,Bronze3,0,1,1,213.0
2023-05-23,2023-05-23,84187aad4edc4aecbb185097971db0ac,Bronze3,0,1,1,235.0
2023-05-23,2023-05-23,5bb5fd51a8884bd081951e21e8a3a26d,Bronze3,0,1,1,124.0
2023-05-23,2023-05-23,6befa2d3a1a74047b6b8150fe53d8cdb,Bronze3,0,1,1,173.0
2023-05-23,2023-05-23,a886242db4ac4d14a5992c3564551d60,Unknown,0,1,1,304.0
2023-05-23,2023-05-23,ada0a8bc1766465584edc6e0c7aa5398,Bronze3,0,1,1,288.0
2023-05-23,2023-05-23,37c1f14b2fa14d27a9088a96d6adbdcd,Bronze3,0,1,1,136.0
2023-05-23,2023-05-23,50202e33b50b4d5a87237fdfc5498882,Bronze3,0,1,1,245.0
2023-05-23,2023-05-23,05c21656df934cab9d2c984b099dc9a0,Bronze3,0,1,1,354.0
2023-05-23,2023-05-23,8f76fe8f1d314de08ba76fc9e7a007cd,Bronze3,0,1,1,257.0
2023-05-23,2023-05-23,41d21bcf0d9a466babdfc01f829b5090,Unknown,0,1,1,216.0
2023-05-23,2023-05-23,5dfdd23d71d845eba9bd99e1d631e5f8,Unknown,0,1,1,241.0
2023-05-23,2023-05-23,23b65f231ca3409fa870785ec85565ab,Bronze3,0,1,1,192.0
2023-05-23,2023-05-23,fd5a0f07a3524395a7148e13f72a62b9,Bronze3,0,1,1,370.0
2023-05-23,2023-05-23,efe547dcfa6f4c76937714fc5f3ef7e8,Bronze3,0,1,1,191.0
2023-05-23,2023-05-23,a3ad6a4d259b496a99e920222d276893,Bronze3,0,1,1,256.0
2023-05-23,2023-05-23,49c6288cb4554899a58b4364f9e02cfc,Bronze3,0,1,1,259.0
2023-05-23,2023-05-23,2a459c3d30464b9697c5776d23e783aa,Bronze3,0,1,1,128.0
2023-05-23,2023-05-23,6fc2d3e05fb147529aaea15f49aabc68,Bronze3,0,1,1,156.0
2023-05-23,2023-05-23,b640c7bbc6c94aa586ed42d21786afb4,Bronze3,0,1,1,362.0
2023-05-23,2023-05-23,8329a1fa8108444499ffdf884c856172,Unknown,0,1,1,362.0
2023-05-23,2023-05-23,bb3fb779accc4576aaf4cf33a4a3a5d9,Unknown,0,1,1,219.0
2023-05-23,2023-05-23,92d95ea2b3cb4a08a423d38fe8e172db,Unknown,0,1,1,320.0
2023-05-23,2023-05-23,caa59bbc9aff439e8079387acced431d,Bronze3,0,1,1,115.0
2023-05-23,2023-05-23,0b3c4e557c54484d944217d11fe28b56,Bronze3,0,1,1,226.0
2023-05-23,2023-05-23,6d15e8b5ccd541eaa7fddd8bd87bdb6f,Bronze3,0,1,1,213.0
2023-05-23,2023-05-23,2a936846a82b4d2bbbe9a0a6ef80b4e7,Bronze3,0,1,1,333.0
2023-05-23,2023-05-23,f2c53e80a3d84b81855604839ba16a3d,Bronze3,0,1,1,208.0
2023-05-23,2023-05-23,ad59b8d6fb0a422cac787ba7482e20ab,Bronze3,0,1,1,258.0
2023-05-23,2023-05-23,6a5ce27d165a44799f45af41afc8d468,Bronze3,0,1,1,109.0
2023-05-23,2023-05-23,d6c829b00e0143ff911d3e7ebc73b9ee,Bronze3,0,1,1,173.0
2023-05-23,2023-05-23,765953a90b234c4f9ffc6878f4cc40a8,Bronze3,0,1,1,172.0
2023-05-23,2023-05-23,70ae95f5b2494e93b5afa746527d9415,Bronze3,0,1,1,309.0
2023-05-23,2023-05-23,38881c9b31194b4caca58965bfe48097,Bronze3,0,1,1,322.0
2023-05-23,2023-05-23,4789464184cc445792d8a0a7aac0c6d6,Unknown,0,1,1,114.0
2023-05-23,2023-05-23,483277d23e9d485b91295b4dcf75fff0,Bronze3,0,1,1,180.0
2023-05-23,2023-05-23,de170b2906e04c319d0e1f6b410ffeba,Unknown,0,1,1,275.0
2023-05-23,2023-05-23,4e53ff8cfa35403a8bebbca799aa7ef5,Bronze3,0,1,1,73.0
2023-05-23,2023-05-23,9728f0c71dcf457fa6effa8d9eb6534c,Bronze3,0,1,1,237.0
2023-05-23,2023-05-23,41e2f25296434622a387c9828ce4a73e,Bronze3,0,1,1,229.0
2023-05-23,2023-05-23,ae311f36e943482a9d2afe4e405691f7,Unknown,0,1,1,83.0
2023-05-23,2023-05-23,1d43f4e4470248a6bf98be447974be30,Bronze3,0,1,1,96.0
2023-05-23,2023-05-23,31cffd5fbaf54427a44f8868ecb245eb,Bronze3,0,1,1,206.0
2023-05-23,2023-05-23,b88ac5ce31644b80831b5413addf0003,Bronze3,0,1,1,254.0
2023-05-23,2023-05-23,18f37e7edd5e4abaade92d717e6c92d5,Bronze3,0,1,1,101.0
2023-05-23,2023-05-23,c24fa0d7b1ee42b1801349ed907047cb,Unknown,0,1,1,332.0
2023-05-23,2023-05-23,5f71677a78654dcf86e76cd076a74b1c,Bronze3,0,1,1,145.0
2023-05-23,2023-05-23,113b6216fe2947d191a93895847efd36,Bronze3,0,1,1,114.0
2023-05-23,2023-05-23,e4d304ee4b7247898bd3c56249b7001d,Bronze3,0,1,1,348.0
2023-05-23,2023-05-23,0eaa9ccf72c54082a47e1072b7a998cf,Bronze3,0,1,1,324.0
2023-05-23,2023-05-23,9e9790f969314a509021256ddf8de4f2,Unknown,0,1,1,330.0
2023-05-23,2023-05-23,f139c6e6290a4668871539da3e7a9adc,Unknown,0,1,1,207.0
2023-05-23,2023-05-23,b25e00a11b074b9b869f4a4d424c8bef,Unknown,0,1,1,226.0
2023-05-23,2023-05-23,63818ce14a2b4aaf9641775e0d0f4cfc,Bronze3,0,1,1,267.0
2023-05-23,2023-05-23,6996b3ac2d3747c8b3135ff8284eeba8,Unknown,0,1,1,199.0
2023-05-23,2023-05-23,c37e2cb122d94fe5af504879c208cb8d,Bronze3,0,1,1,399.0
2023-05-23,2023-05-23,c30c5f6267b24183ad9a08e7d88730ce,Bronze3,0,1,1,329.0
2023-05-23,2023-05-23,cc483a993c634bdf982a8078ef0b6d66,Bronze3,0,1,1,214.0
2023-05-23,2023-05-23,c19dd6e3367f4b14afebe8ac12911ea6,Unknown,0,1,1,340.0
2023-05-23,2023-05-23,a704f644034142c1b43c4d5fad80bfab,Unknown,0,1,1,161.0
2023-05-23,2023-05-23,5a6cf3859b6e4a9da391124c6c4b49cc,Bronze3,0,1,1,334.0
2023-05-23,2023-05-23,4205491713bd420da9e1e00c813c8329,Bronze3,0,1,1,328.0
2023-05-23,2023-05-23,b485c16674c340ddb87ec303028a38ce,Bronze3,0,1,1,212.0
2023-05-23,2023-05-23,197eb6e8abcb40dea98459c09a196f02,Bronze3,0,1,1,356.0
2023-05-23,2023-05-23,6aae62465f61423d985ac1cbef6318c4,Bronze3,0,1,1,129.0
2023-05-23,2023-05-23,a987be17c5c24cb5bc301e8e8643264f,Bronze3,0,1,1,132.0
2023-05-23,2023-05-23,00436de3ab964276a2730b448cbc621e,Unknown,0,1,1,435.0
2023-05-23,2023-05-23,1084bb99162b471690bad2bc70b1d075,Bronze3,0,1,1,176.0
2023-05-23,2023-05-23,45fe11fa44a64e6fbf8a10a680a0a400,Unknown,0,1,1,93.0
2023-05-23,2023-05-23,e9c351f178cd4c57b78c54768b1d0720,Bronze3,0,1,1,199.0
2023-05-23,2023-05-23,8759a3b6c842498a870592f363e1b4f8,Bronze3,0,1,1,265.0
2023-05-23,2023-05-23,76dc6e21fffb494baa034f69e1b0199e,Unknown,0,1,1,196.0
2023-05-23,2023-05-23,30ef8f78d14e46cb8fee203ac0a2ee27,Bronze3,0,1,1,183.0
2023-05-23,2023-05-23,ab6da1a30f864adda697d76d9b653a3f,Bronze3,0,1,1,217.0
2023-05-23,2023-05-23,81b167c90d5644c2aa3532268788fa13,Bronze3,0,1,1,272.0
2023-05-23,2023-05-23,b7deca74afec4d1685ddde0dd22c6ff6,Unknown,0,1,1,374.0
2023-05-23,2023-05-23,efe2fdce8ee448309d53118525fe504f,Unknown,0,1,1,270.0
2023-05-23,2023-05-23,b58b2e2bf0a84357ae470fa614a601cd,Bronze3,0,1,1,340.0
2023-05-23,2023-05-23,ca4a404ba598426886b287644035dc6d,Bronze3,0,1,1,335.0
2023-05-23,2023-05-23,e126d11e7a054308b7242932d7285034,Bronze3,0,1,1,149.0
2023-05-23,2023-05-23,181c68db60bb452bbf5632d48aba0e5c,Bronze3,0,1,1,215.0
2023-05-23,2023-05-23,8c6bd46e69544ef6ad97c7162168a96f,Unknown,0,1,1,214.0
2023-05-23,2023-05-23,d9da3a646b414751a8783230c81da385,Unknown,0,1,1,210.0
2023-05-23,2023-05-23,4ccfc07908f84acb9d8c82beea676305,Unknown,0,1,1,188.0
2023-05-23,2023-05-23,411753da19784b25bbfd2a0646e1effc,Bronze3,0,1,1,358.0
2023-05-23,2023-05-23,33e0512078914accb2935b0dd1d117f3,Bronze3,0,1,1,425.0
2023-05-23,2023-05-23,18d9e31353824de7a7bac41fceaf5349,Unknown,0,1,1,359.0
2023-05-23,2023-05-23,d797b98f81154de0a7f6f3030eee0365,Bronze3,0,1,1,161.0
2023-05-23,2023-05-23,98f9fa83edb244148caabb0ba92216e4,Unknown,0,1,1,337.0
2023-05-23,2023-05-23,c3d696c6136a4b4bb05383cc33100e14,Bronze3,0,1,1,210.0
2023-05-23,2023-05-23,8c5c248d33a2480697ec6d984ce82d88,Unknown,0,1,1,202.0
2023-05-23,2023-05-23,e04c7ce1e6c343abaa9b291a8195de77,Bronze3,0,1,1,189.0
2023-05-23,2023-05-23,c5edb5d604c044ecb07c7631ce7f355c,Unknown,0,1,1,68.0
2023-05-23,2023-05-23,7a9087ea2e6b4d4380b0b529bca410c7,Bronze3,0,1,1,203.0
2023-05-23,2023-05-23,348a528ac2044bc2b5a7072160a7afa1,Bronze3,0,1,1,300.0
2023-05-23,2023-05-23,cba18cad80e44d2298a49f0e410ca1a8,Bronze3,0,1,1,364.0
2023-05-23,2023-05-23,0869e03e61be48b6ab91a3a9b6b7631e,Bronze3,0,1,1,151.0
2023-05-23,2023-05-23,e5c3f3c231db4e56b73846d7aada02c7,Unknown,0,1,1,154.0
2023-05-23,2023-05-23,29b2390d220c4a2b953ade5517e4ddb7,Unknown,0,1,1,280.0
2023-05-23,2023-05-23,3ff7a19c9f3b4b44bb5b2048cf84d695,Bronze3,0,1,1,257.0
2023-05-23,2023-05-23,11cfbbc16a8a48b187d71d2fee12b544,Bronze3,0,1,1,357.0
2023-05-23,2023-05-23,ac41780ff56446ca8fc2797085189e06,Bronze3,0,1,1,210.0
2023-05-23,2023-05-23,b29db65585d946bdb9f4f49d56eed2d9,Bronze3,0,1,1,353.0
2023-05-23,2023-05-23,5761e43265ba41edbcaf07e8908d2fc0,Bronze3,0,1,1,237.0
2023-05-23,2023-05-23,3ba556c3ff19454086735afbdf1c98f7,Unknown,0,1,1,158.0
2023-05-23,2023-05-23,120c27fdcf684ca7affdbf46578b2bbd,Bronze3,0,1,1,314.0
2023-05-23,2023-05-23,0de2783b46f84792a88678eeb5e1c5c6,Bronze3,0,1,1,364.0
2023-05-23,2023-05-23,155104d1186746b19533664770a76a34,Bronze3,0,1,1,168.0
2023-05-23,2023-05-23,48d2615c98a44da6a876ad452a7f71fe,Bronze3,0,1,1,158.0
2023-05-23,2023-05-23,8b04072ababa4ddeac767400a419b3ce,Bronze3,0,1,1,161.0
2023-05-23,2023-05-23,6618c2d208dc40c1a7970dcf1b32f321,Bronze3,0,1,1,264.0
2023-05-23,2023-05-23,9de71ef025ab472091919f93762d70b6,Bronze3,0,1,1,332.0
2023-05-23,2023-05-23,28d05e2707df4ac5983fcd71996e2341,Bronze3,0,1,1,286.0
2023-05-23,2023-05-23,d71342319ebf4f6390c0fc39c6e7250c,Bronze3,0,1,1,307.0
2023-05-23,2023-05-23,b88ecb8cf25f450f8f166adcfa26e74d,Bronze3,0,1,1,139.0
2023-05-23,2023-05-23,13e977b66a724f9a94d0902af3ed1ca0,Bronze3,0,1,1,209.0
2023-05-23,2023-05-23,71d734ac565740ffb14722e5ce4de828,Bronze3,0,1,1,84.0
2023-05-23,2023-05-23,225a0ca62fcf40aba4b1c40783e4663b,Unknown,0,1,1,347.0
2023-05-23,2023-05-23,e6ff7644902e4f4095a7c130476a5b9d,Bronze3,0,1,1,317.0
2023-05-23,2023-05-23,5d16dce2aa9844bf93b807064dd3f8c2,Bronze3,0,1,1,347.0
2023-05-23,2023-05-23,9d6cb00b9b6740a0b81f018853beb765,Unknown,0,1,1,276.0
2023-05-23,2023-05-23,a82f34b4804542c9880b7005f18ccf70,Bronze3,0,1,1,253.0
2023-05-23,2023-05-23,6f26ebf17ba94d80aca58e079e11d5d7,Unknown,0,1,1,191.0
2023-05-23,2023-05-23,4c8939bf484946ff88cc246b35e716ff,Bronze3,0,1,1,207.0
2023-05-23,2023-05-23,2da133090d774f07a922226da8d377ce,Bronze3,0,1,1,232.0
2023-05-23,2023-05-23,766e038102b34eb3a4952eee10a77456,Bronze3,0,1,1,212.0
2023-05-23,2023-05-23,4e51019f5fac4905b566cb039821393a,Bronze3,0,1,1,316.0
2023-05-23,2023-05-23,6d5e074704b0442eb27931fde8edac5e,Bronze3,0,1,1,178.0
2023-05-23,2023-05-23,3f02a88b42064e189a21525c2c93e544,Bronze3,0,1,1,205.0
2023-05-23,2023-05-23,3ad7b0a51d2d40ac8c0111a6f70f5321,Bronze3,0,1,1,213.0
2023-05-23,2023-05-23,c8b61ec1292d429d8a80085bf99c0d40,Unknown,0,1,1,310.0
2023-05-23,2023-05-23,4eb852fd4d38490b9b5b403b6214cf88,Bronze3,0,1,1,117.0
2023-05-23,2023-05-23,c01da0dc102f4808ac396c286e475e51,Bronze3,0,1,1,249.0
2023-05-23,2023-05-23,242bb02274984d8eb6e76ff7c68407ca,Bronze3,0,1,1,195.0
2023-05-23,2023-05-23,ff4e438a212f4c51be79eb1bf28a16a4,Bronze3,0,1,1,223.0
2023-05-23,2023-05-23,c8f88f85d5b44fe082d854808ceec895,Bronze3,0,1,1,80.0
2023-05-23,2023-05-22,0ddfa938e15d4f0a807809124118c2c5,Sliver3,1,1,1,399.0
2023-05-23,2023-05-22,f112d020ea6640e3b68aba0688f9f900,Bronze2,1,1,1,184.0
2023-05-23,2023-05-22,752142c5e60249f19b105a7a07ccea0c,Bronze3,1,1,1,220.0
2023-05-23,2023-05-22,6c740e28ce2b45739e12bdea40d2b18f,Sliver3,1,1,1,311.0
2023-05-23,2023-05-22,4400ecf42eea463fadaaf928e63aef6a,Bronze3,1,1,1,359.0
2023-05-23,2023-05-22,63573d136f464b39a664890b2d7b516a,Bronze3,1,1,1,225.0
2023-05-23,2023-05-22,549aa087b36d4d0d9fbafa5c43be1ee7,Bronze2,1,1,1,177.0
2023-05-23,2023-05-22,8b1bc4e1c8404f19be30b880bb0080fa,Bronze3,1,1,1,164.0
2023-05-23,2023-05-22,c73c8533bbe944ae8b4984ba4ffdc193,Bronze1,1,1,1,261.0
2023-05-23,2023-05-22,74ea80bceeba41829876fcaeab9b9251,Bronze3,1,1,1,229.0
2023-05-23,2023-05-22,f8c1641330a74306940629cb5bbc1849,Bronze3,1,1,1,263.0
2023-05-23,2023-05-22,8f576750ec364721ad6485f7e8cea2fc,Bronze2,1,1,1,215.0
2023-05-23,2023-05-22,feabe89cc5a74f909ac83c846354ff1e,Bronze2,1,1,1,284.0
2023-05-23,2023-05-22,adb1476b12c94efa838eeb355469d697,Bronze1,1,1,1,95.0
2023-05-23,2023-05-22,4a472d05f4db45da9a53b0bc982225c3,Bronze3,1,1,1,178.0
2023-05-23,2023-05-22,4dd4fbf807ab4e35b0857ff01ffe8c2b,Bronze2,1,1,1,223.0
2023-05-23,2023-05-22,4440463e4bad42aeb4eea3b1e3f5736a,Bronze3,1,1,1,202.0
2023-05-23,2023-05-22,180137c417ed41608d98cfb76f50925b,Bronze2,1,1,1,178.0
2023-05-23,2023-05-22,1cf2ce860b79402cb49b8c31f5235749,Bronze3,1,1,1,199.0
2023-05-23,2023-05-22,e3b7ab147c6f4727903a23603d1f99e5,Sliver3,1,1,1,330.0
2023-05-23,2023-05-22,a2ab550b45a94406ad0bfe9534f9bccc,Bronze1,1,1,1,194.0
2023-05-23,2023-05-22,91b3f2d59bca4957b3e15116781997ac,Sliver3,1,1,1,357.0
2023-05-23,2023-05-22,cdee6d5f5ef44ae39828582938196195,Bronze3,1,1,1,159.0
2023-05-23,2023-05-22,2c95cba63508435b8f7e0f44f0643369,Sliver3,1,1,1,254.0
2023-05-23,2023-05-22,bdb35db23c354e7ab4491e8ac017439b,Bronze2,1,1,1,238.0
2023-05-23,2023-05-22,3f95281f296549689b2c882491123e9b,Sliver3,1,1,1,179.0
2023-05-23,2023-05-22,72ed1e9bf081424d8f82006b32ea9024,Sliver3,1,1,1,235.0
2023-05-23,2023-05-22,2ae48606bb3b4ca8add47bf9528da4d9,Bronze3,1,1,1,200.0
2023-05-23,2023-05-22,275b6804b8874ee9909d41cbf173d2c9,Bronze3,1,1,1,239.0
2023-05-23,2023-05-22,b1f8aeaa9d51486fb13b5395ca409a83,Bronze3,1,1,1,168.0
2023-05-23,2023-05-22,6aef9aa6c4da440391a1bd90315ec518,Bronze2,1,1,1,184.0
2023-05-23,2023-05-22,3b370cd8516a4af8ab3bc03b32f359a2,Bronze3,1,1,1,256.0
2023-05-23,2023-05-22,af5ee46687c4459a98dfadf8b7e042ce,Bronze3,1,1,1,399.0
2023-05-23,2023-05-22,e76941f253c64706a354ba9dc5f7189a,Sliver3,1,1,1,363.0
2023-05-23,2023-05-22,e34ea57696cf4db08136a4ca994e7f43,Bronze3,1,1,1,113.0
2023-05-23,2023-05-22,948ba2a6ac5045af8f5ad14ce923651c,Bronze1,1,1,1,361.0
2023-05-23,2023-05-22,b578dd9b41aa4b57b6ef2d30fdb51ac5,Bronze2,1,1,1,205.0
2023-05-23,2023-05-22,ad20644b6fbc449a8d663df28cf953c1,Sliver3,1,1,1,188.0
2023-05-23,2023-05-22,e6f0300dad18488ca423f01c9ae6f66b,Bronze2,1,1,1,285.0
2023-05-23,2023-05-22,5e76060409664f229a1f46194c1500a8,Bronze1,1,1,1,164.0
2023-05-23,2023-05-22,67988b2e678b4ee58d52e69d1b7d791f,Bronze2,1,1,1,245.0
2023-05-23,2023-05-22,1cbb2c17140f4118ad2dc1fc229863c9,Bronze3,1,1,1,292.0
2023-05-23,2023-05-22,3f42a20a6d634b9791368f1ab31ab0b0,Bronze2,1,1,1,244.0
2023-05-23,2023-05-22,a4b76d93631c43db967b6dd132dd79e8,Bronze3,1,1,1,164.0
2023-05-23,2023-05-22,7f6bb0460c20497ba6e690accc5ca9c4,Bronze2,1,1,1,162.0
2023-05-23,2023-05-22,ff65eb98c6a34c98a2062693c8231497,Bronze1,1,1,1,203.0
2023-05-23,2023-05-22,d895900053d247408f36258c7df27e62,Bronze2,1,1,1,195.0
2023-05-23,2023-05-22,6bdab795f190468eb62b20608e818492,Sliver3,1,1,1,246.0
2023-05-23,2023-05-22,a3a770de399c40fda06f25ac559de024,Bronze3,1,1,1,187.0
2023-05-23,2023-05-22,c1df7e7360c14bb8b6679f9124b5c7cb,Bronze3,1,1,1,167.0
2023-05-23,2023-05-22,51ca88e978284eec9d2f94a0cc74f13f,Bronze2,1,1,1,379.0
2023-05-23,2023-05-22,0479615d936e4862b17d9f242865b2ae,Bronze3,1,1,1,339.0
2023-05-23,2023-05-22,6222e1af520242d9ae22c711c0dcd8cb,Bronze3,1,1,1,322.0
2023-05-23,2023-05-22,885f62c2f2eb4bbdad214f68e2a73d18,Bronze2,1,1,1,181.0
2023-05-23,2023-05-22,668fca69d9a1483086217a92e927e3f0,Bronze3,1,1,1,300.0
2023-05-23,2023-05-22,79fc3ee024f24d2da62a0b2d24fe018a,Bronze2,1,1,1,233.0
2023-05-23,2023-05-22,4bc4233bc8044e298d185152463995e1,Bronze3,1,1,1,291.0
2023-05-23,2023-05-22,25ce78fca85143b09a16b9d47f26b354,Bronze1,1,1,1,178.0
2023-05-23,2023-05-22,0c53d7cba2e24df2b828d27aedbc3981,Bronze3,1,1,1,277.0
2023-05-23,2023-05-21,9defe4e773dc4bcd9ea7efc9f4425465,Sliver3,2,1,1,272.0
2023-05-23,2023-05-21,f3240ef687334df3b04ba51644de37ee,Sliver3,2,1,1,241.0
2023-05-23,2023-05-21,7eb7e514dc7a4408b90eb2f11f49d55b,Sliver3,2,1,1,199.0
2023-05-23,2023-05-21,19aa09938b62428daf20a4de934fbcce,Sliver3,2,1,1,193.0
2023-05-23,2023-05-21,6bc1f6775c9c415b92b49787c0cbd5ff,Bronze1,2,1,1,189.0
2023-05-23,2023-05-21,efeb25de3249430db4d910107d830267,Bronze3,2,1,1,145.0
2023-05-23,2023-05-21,8eda829437134ed7b79529bbffc8f1eb,Bronze2,2,1,1,218.0
2023-05-23,2023-05-21,4bfa70aab9584d15895e9d6feb904ed0,Sliver3,2,1,1,141.0
2023-05-23,2023-05-21,dea5f8aacdcd4eea885a3f623c81fda1,Bronze3,2,1,1,94.0
2023-05-23,2023-05-21,25184037191043fea32333846c211b70,Sliver1,2,1,1,323.0
2023-05-23,2023-05-21,89fac7b30ef34062a1886f8db1e89cb2,Bronze2,2,1,1,191.0
2023-05-23,2023-05-21,35b1d9bc58ca439fa91fe1cf16630bd8,Bronze3,2,1,1,156.0
2023-05-23,2023-05-21,e5f70e993f2a4da990c85ce1da74f1c1,Sliver3,2,1,1,183.0
2023-05-23,2023-05-21,d41221f0026447e0b363567b00f187c6,Sliver3,2,1,1,314.0
2023-05-23,2023-05-21,f057cb331ee34bf1b683c0ee96b8a699,Bronze2,2,1,1,167.0
2023-05-23,2023-05-21,e0c24b3df35649548b5ccb551686f21d,Bronze2,2,1,1,184.0
2023-05-23,2023-05-21,8c2c75925232496cb7aaed7bdc3cd4e7,Bronze1,2,1,1,191.0
2023-05-23,2023-05-21,7cbcbd3db62041068daf9f80387b108a,Bronze1,2,1,1,164.0
2023-05-23,2023-05-21,34487d6fc6cc47c0b784fe4f61794a86,Bronze3,2,1,1,290.0
2023-05-23,2023-05-21,2daf12aec3ac448a887c57d5845bb761,Bronze2,2,1,1,193.0
2023-05-23,2023-05-21,2197061457e44c5994d1889f99a9ad2e,Bronze2,2,1,1,195.0
2023-05-23,2023-05-21,15a259bc5f2e43b382d07bd2f067a8a6,Bronze1,2,1,1,398.0
2023-05-23,2023-05-21,f62d483f85d249e5a0ab3a155918e670,Sliver2,2,1,1,351.0
2023-05-23,2023-05-21,aa85ffacb54e41e5bcc63469f4dffe38,Bronze3,2,1,1,177.0
2023-05-23,2023-05-21,a4017cc1fe6d4dc791b70115adbc4f3f,Bronze1,2,1,1,212.0
2023-05-23,2023-05-21,4c4a5cb4f6eb426fbf888ae599ff1d08,Bronze3,2,1,1,271.0
2023-05-23,2023-05-21,a806467a48b44a3a874ae1748dc2ce85,Sliver3,2,1,1,109.0
2023-05-23,2023-05-21,3650ddd91d434780bbea95f85fa8ff65,Sliver1,2,1,1,341.0
2023-05-23,2023-05-21,866eabf2bf134bc69611e499dfbe28cc,Bronze1,2,1,1,307.0
2023-05-23,2023-05-21,04479ebefeb34c5b9f9ffa6e324fe4c4,Sliver2,2,1,1,178.0
2023-05-23,2023-05-21,821bc7aa9f084a4db4ee34796fd5190f,Bronze1,2,1,1,177.0
2023-05-23,2023-05-21,e3e43c34f7694ec1a322149116ea5d02,Sliver3,2,1,1,322.0
2023-05-23,2023-05-21,f87d898f9f0d48dcaf3459067ec7b407,Sliver3,2,1,1,204.0
2023-05-23,2023-05-21,7583bf8a18b94fb689446d9c786d42e5,Bronze1,2,1,1,159.0
2023-05-23,2023-05-21,cad08d19cf994f62bc6f9b0d1450616a,Sliver2,2,1,1,438.0
2023-05-23,2023-05-21,c9267475773a4432bb40eb06194de95e,Bronze2,2,1,1,203.0
2023-05-23,2023-05-21,46a44f12ea0b46e4988ad9c5c6364b61,Sliver3,2,1,1,270.0
2023-05-23,2023-05-21,0b83e3edfc3145988d16d583e8c3f0aa,Sliver3,2,1,1,319.0
2023-05-23,2023-05-21,cb3e31b5c002472eb5c7edff7437b4ba,Sliver3,2,1,1,344.0
2023-05-23,2023-05-21,7f162db235be4ef8930008ea9e7171ac,Sliver3,2,1,1,250.0
2023-05-23,2023-05-21,ff03e389bcb8497c851d136d76da0018,Bronze2,2,1,1,194.0
2023-05-23,2023-05-21,dc7f9062e4b14226bf5c933f6c5ba8ad,Bronze2,2,1,1,280.0
2023-05-23,2023-05-21,447bc72407b0421391253c322d6acca2,Sliver3,2,1,1,317.0
2023-05-23,2023-05-21,1368b2f60eab4ef7af2d9d7d3f7c29cb,Sliver3,2,1,1,393.0
2023-05-23,2023-05-21,fc892ae6791c42fe86e71bf1824b323d,Sliver3,2,1,1,239.0
2023-05-23,2023-05-21,fc6185e0832949a59e899223a993a4ad,Sliver3,2,1,1,187.0
2023-05-23,2023-05-21,d91917b818c74d03b8a9cc7313c40c66,Sliver3,2,1,1,293.0
2023-05-23,2023-05-21,07729ed9f609444994de348b97f8351f,Sliver1,2,1,1,340.0
2023-05-23,2023-05-21,e8f0ed1ae12043b0a24fcd38106d931d,Bronze3,2,1,1,200.0
2023-05-23,2023-05-21,5bbf137ddb614339b42283183d353be3,Bronze1,2,1,1,202.0
2023-05-23,2023-05-21,6b91bd6eefbc410cb7ae0fdc76ef5819,Sliver3,2,1,1,162.0
2023-05-23,2023-05-21,82283a18acbe46f381be53c773cc40da,Sliver2,2,1,1,191.0
